"Gene","lfc","padj","Stage","Significant","Regulation"
"RELB",0.127637089722494,0.630777734134721,"Early",FALSE,"None"
"CASP1",-0.0946876209332519,0.8735226922652,"Early",FALSE,"None"
"IL12RB1",0.12406099385648,0.751955348779506,"Early",FALSE,"None"
"CD44",-0.0172288913540459,0.972105794358769,"Early",FALSE,"None"
"CD8A",0.283015281991799,0.755427506192914,"Early",FALSE,"None"
"CD1A",-0.144655719112424,0.752595743288337,"Early",FALSE,"None"
"SLC2A1",0.137692190157898,0.857899432799957,"Early",FALSE,"None"
"HLA-DQB1",0.1482500381882,0.780781385994787,"Early",FALSE,"None"
"USP9Y",0.0126927382498341,0.979282406704431,"Early",FALSE,"None"
"STAT4",0.123343260132089,0.871454014076216,"Early",FALSE,"None"
"CASP2",-0.117934396476293,0.79300285010971,"Early",FALSE,"None"
"SELPLG",-0.120201334086973,0.79300285010971,"Early",FALSE,"None"
"MS4A2",0.188696840077429,0.720121820276414,"Early",FALSE,"None"
"TBX21",0.137715018618785,0.835466969755212,"Early",FALSE,"None"
"CCL23",0.130223533629693,0.645179872505579,"Early",FALSE,"None"
"UBE2L3",-0.0215734385156612,0.968749022672759,"Early",FALSE,"None"
"HSPB2",0.126426649447478,0.644671814837791,"Early",FALSE,"None"
"TAGAP",0.000321010105563957,0.998985660786889,"Early",FALSE,"None"
"CD3D",0.00139476885799361,0.998985660786889,"Early",FALSE,"None"
"PTK2",0.0647264316888325,0.91505594754267,"Early",FALSE,"None"
"CTNNB1",-0.112667034119406,0.827149231425004,"Early",FALSE,"None"
"HLA-DPA1",0.0867509331794381,0.895426393417608,"Early",FALSE,"None"
"JAK2",-0.00694624773906938,0.991191339412685,"Early",FALSE,"None"
"CYBB",-0.0214728336063033,0.972105794358769,"Early",FALSE,"None"
"LTF",-0.207473088123229,0.780781385994787,"Early",FALSE,"None"
"CD164",0.000863133538949512,0.998985660786889,"Early",FALSE,"None"
"CEACAM3",0.123555330502701,0.645179872505579,"Early",FALSE,"None"
"TFRC",-0.100566465014678,0.8735226922652,"Early",FALSE,"None"
"FCER1A",-0.188131071842243,0.804394248332879,"Early",FALSE,"None"
"NOX1",0.151554906613009,0.654319719076929,"Early",FALSE,"None"
"DUSP4",0.156006774869891,0.647942881976965,"Early",FALSE,"None"
"TIGIT",0.166017356811128,0.804394248332879,"Early",FALSE,"None"
"NOD1",0.148611172501026,0.693799862337441,"Early",FALSE,"None"
"CXCL5",0.139557147496347,0.663507906137856,"Early",FALSE,"None"
"RIPK1",0.0825574994520046,0.835466969755212,"Early",FALSE,"None"
"FAS",0.0581350884965275,0.907360807478219,"Early",FALSE,"None"
"HLA-A",0.10791349339906,0.895426393417608,"Early",FALSE,"None"
"CD81",0.0371491243902522,0.938243464239939,"Early",FALSE,"None"
"TLR7",0.169044694434508,0.656476574166099,"Early",FALSE,"None"
"CX3CR1",-0.0187414179962708,0.984941834932438,"Early",FALSE,"None"
"HLA-DPB1",-0.024653919514904,0.964546574765092,"Early",FALSE,"None"
"TAL1",0.0521811297289645,0.927129317237432,"Early",FALSE,"None"
"MAF",0.124581302840465,0.79300285010971,"Early",FALSE,"None"
"KLRB1",-0.200046932676809,0.780845083396284,"Early",FALSE,"None"
"ITGAM",-0.0840996515968895,0.8735226922652,"Early",FALSE,"None"
"SDHA",-0.0830415110401788,0.8668509266035,"Early",FALSE,"None"
"CD19",-0.142310679293395,0.835466969755212,"Early",FALSE,"None"
"IKBKE",0.155533532677922,0.755427506192914,"Early",FALSE,"None"
"MKNK1",0.0902348379504891,0.855461798883332,"Early",FALSE,"None"
"LCK",-0.0419552053006704,0.927129317237432,"Early",FALSE,"None"
"PTGER4",-0.0159920310608328,0.978564029707026,"Early",FALSE,"None"
"CCR3",-0.120365054516761,0.835466969755212,"Early",FALSE,"None"
"ERCC3",-0.081102583788053,0.857899432799957,"Early",FALSE,"None"
"CD3G",0.00668019172341872,0.991191339412685,"Early",FALSE,"None"
"C4BPA",0.272900214861568,0.857899432799957,"Early",FALSE,"None"
"APOE",-0.225403576081546,0.8735226922652,"Early",FALSE,"None"
"SLAMF7",0.020530352910539,0.978564029707026,"Early",FALSE,"None"
"BCL10",-0.0668498558647386,0.91505594754267,"Early",FALSE,"None"
"MS4A1",0.0985657947598497,0.901140446534849,"Early",FALSE,"None"
"KLRF1",0.085225089558203,0.89483746133107,"Early",FALSE,"None"
"GP1BB",0.0305450021418867,0.96727962364114,"Early",FALSE,"None"
"IL1B",-0.0981939586580527,0.8735226922652,"Early",FALSE,"None"
"PECAM1",-0.00262352558753953,0.996321733261222,"Early",FALSE,"None"
"XBP1",0.0113065959000824,0.979282406704431,"Early",FALSE,"None"
"C1QA",0.177322263859304,0.692226375990242,"Early",FALSE,"None"
"EDNRB",0.112205617425343,0.679106580122456,"Early",FALSE,"None"
"BTLA",0.172810537408149,0.697283845325082,"Early",FALSE,"None"
"ITGA6",-0.0910357004964419,0.851852333087867,"Early",FALSE,"None"
"CCL5",-0.0446363866786097,0.927129317237432,"Early",FALSE,"None"
"PSMD7",-0.00599439135511126,0.991191339412685,"Early",FALSE,"None"
"CD79B",0.131374148879833,0.768162993472796,"Early",FALSE,"None"
"SH2D1A",0.110570614940914,0.8735226922652,"Early",FALSE,"None"
"SMAD7",0.115811834360351,0.720121820276414,"Early",FALSE,"None"
"MIF",0.0250632239457378,0.963079998420614,"Early",FALSE,"None"
"CTSC",-0.0713449986814716,0.8735226922652,"Early",FALSE,"None"
"ALOX15",-0.00636662307315916,0.991191339412685,"Early",FALSE,"None"
"CXCL3",0.00340325251713924,0.996321733261222,"Early",FALSE,"None"
"PLA2G4A",0.106482394588963,0.705886639348719,"Early",FALSE,"None"
"ICAM1",0.0642561789110134,0.878247217548497,"Early",FALSE,"None"
"ICOS",-0.0733434887728368,0.878247217548497,"Early",FALSE,"None"
"TNFSF15",0.125322365402591,0.705886639348719,"Early",FALSE,"None"
"MBP",0.122569918233509,0.705886639348719,"Early",FALSE,"None"
"PDGFB",-0.159583350813392,0.780760905151736,"Early",FALSE,"None"
"TICAM1",0.107604245531308,0.697283845325082,"Early",FALSE,"None"
"TRAF2",0.106612298121145,0.697283845325082,"Early",FALSE,"None"
"CCL24",0.125024549540702,0.705886639348719,"Early",FALSE,"None"
"IL17A",0.119018405964177,0.697283845325082,"Early",FALSE,"None"
"HDAC3",0.00411341624019279,0.991191339412685,"Early",FALSE,"None"
"NUP107",-0.0799738821958531,0.834758205249315,"Early",FALSE,"None"
"TOLLIP",-0.12123759025895,0.851852333087867,"Early",FALSE,"None"
"HLA-DMB",-0.0773487470530201,0.8735226922652,"Early",FALSE,"None"
"IL18",-0.150779935321713,0.79300285010971,"Early",FALSE,"None"
"FASLG",-0.0958397253378678,0.857899432799957,"Early",FALSE,"None"
"HPRT1",-0.00559392964779626,0.991191339412685,"Early",FALSE,"None"
"THY1",0.11126671152209,0.697283845325082,"Early",FALSE,"None"
"TNFRSF4",0.111179554259192,0.697283845325082,"Early",FALSE,"None"
"TNF",0.115004965376039,0.697283845325082,"Early",FALSE,"None"
"CCL22",0.104200669379537,0.697283845325082,"Early",FALSE,"None"
"CCR5",0.0240211584331345,0.972105794358769,"Early",FALSE,"None"
"CR1",-0.145330306399709,0.758843538608576,"Early",FALSE,"None"
"TBP",-0.125029261823896,0.725843082053052,"Early",FALSE,"None"
"IL11RA",-0.0682346027513132,0.8735226922652,"Early",FALSE,"None"
"ABCF1",0.000366053059996929,0.998985660786889,"Early",FALSE,"None"
"MAP4K1",-0.0183747963249816,0.975572050630082,"Early",FALSE,"None"
"IL11",0.105886225461422,0.697283845325082,"Early",FALSE,"None"
"TNFSF11",0.118411117418568,0.700486348720343,"Early",FALSE,"None"
"TNFSF13",-0.0606393979136826,0.891947633353516,"Early",FALSE,"None"
"CCR6",-0.112297263042806,0.79300285010971,"Early",FALSE,"None"
"CTLA4",-0.124860096901843,0.835466969755212,"Early",FALSE,"None"
"CD1D",0.0668255655740948,0.8735226922652,"Early",FALSE,"None"
"CMA1",0.139649189535857,0.774299867671589,"Early",FALSE,"None"
"GNLY",-0.108678250150307,0.8735226922652,"Early",FALSE,"None"
"TCF4",0.0733664250155854,0.8781940498964,"Early",FALSE,"None"
"CD8B",0.0466850191109733,0.927378252273479,"Early",FALSE,"None"
"MAP2K1",-0.0111028192748988,0.979282406704431,"Early",FALSE,"None"
"CCL13",0.106038973509738,0.705886639348719,"Early",FALSE,"None"
"FUT5",0.101318784963778,0.705886639348719,"Early",FALSE,"None"
"RIPK2",0.0510436393348854,0.895426393417608,"Early",FALSE,"None"
"KLRG1",0.101922394278136,0.8735226922652,"Early",FALSE,"None"
"NCAM1",0.107812271083292,0.705886639348719,"Early",FALSE,"None"
"LILRB2",0.0735898765362641,0.8735226922652,"Early",FALSE,"None"
"TAP2",0.0529986305394292,0.89483746133107,"Early",FALSE,"None"
"EBI3",0.101165716407857,0.705886639348719,"Early",FALSE,"None"
"IRAK1",0.0791694984678415,0.835466969755212,"Early",FALSE,"None"
"FOXP3",0.100427987829679,0.705886639348719,"Early",FALSE,"None"
"CCL3",0.102414330529631,0.705886639348719,"Early",FALSE,"None"
"MAP3K7",0.0273708525465794,0.935097827419764,"Early",FALSE,"None"
"MEF2A",0.099067802919147,0.755427506192914,"Early",FALSE,"None"
"ATG10",-0.0130846690704853,0.979282406704431,"Early",FALSE,"None"
"CD3EAP",0.0979488922052685,0.705886639348719,"Early",FALSE,"None"
"SLAMF6",0.0880695697161444,0.854785231787822,"Early",FALSE,"None"
"PTGS1",0.0259543743673216,0.963079998420614,"Early",FALSE,"None"
"PLA2G6",0.101792985108739,0.720121820276414,"Early",FALSE,"None"
"C4A",0.104069563928032,0.720121820276414,"Early",FALSE,"None"
"TRAF3",0.0378322402784681,0.927129317237432,"Early",FALSE,"None"
"CFI",0.116272574745287,0.720121820276414,"Early",FALSE,"None"
"TGFB2",0.119209488201604,0.755427506192914,"Early",FALSE,"None"
"IL28A",0.099049978651113,0.720121820276414,"Early",FALSE,"None"
"TNFSF4",0.112124207951479,0.720121820276414,"Early",FALSE,"None"
"TNFSF12",0.00576058409130997,0.991191339412685,"Early",FALSE,"None"
"CSF3",0.103044273480948,0.725843082053052,"Early",FALSE,"None"
"POU2F2",-0.103656362400042,0.752595743288337,"Early",FALSE,"None"
"PSMB5",0.00642855224089711,0.989273974642414,"Early",FALSE,"None"
"CXCR3",-0.10130975146615,0.79300285010971,"Early",FALSE,"None"
"G6PD",-0.0356512050571567,0.923251980375881,"Early",FALSE,"None"
"MBL2",0.118116399392513,0.720121820276414,"Early",FALSE,"None"
"IL27",0.0940092196004558,0.725843082053052,"Early",FALSE,"None"
"PRKCA",0.0996575468024128,0.780781385994787,"Early",FALSE,"None"
"TRAF5",0.020411261092427,0.96873689194081,"Early",FALSE,"None"
"MAPK8",-0.0239262712601551,0.96873689194081,"Early",FALSE,"None"
"CX3CL1",0.0918380888110351,0.725843082053052,"Early",FALSE,"None"
"CFB",0.14626940916861,0.741446663713489,"Early",FALSE,"None"
"NT5E",0.108448924868586,0.753589041466604,"Early",FALSE,"None"
"DEFB1",0.0905036509257888,0.731659107364509,"Early",FALSE,"None"
"IL18RAP",-0.0984178526920685,0.857899432799957,"Early",FALSE,"None"
"CCL2",0.111320984201543,0.739106756083347,"Early",FALSE,"None"
"TNFRSF18",0.106527529695493,0.739106756083347,"Early",FALSE,"None"
"HMGN1",0.142768261952435,0.751955348779506,"Early",FALSE,"None"
"FADD",-0.0523048612487962,0.8735226922652,"Early",FALSE,"None"
"SOCS3",0.0340689520547786,0.927378252273479,"Early",FALSE,"None"
"CARD9",0.0881240081394221,0.775610043705164,"Early",FALSE,"None"
"CMKLR1",-0.0696218205721566,0.8735226922652,"Early",FALSE,"None"
"CD207",0.0970377417114419,0.755427506192914,"Early",FALSE,"None"
"CFH",0.0951218934824665,0.753589041466604,"Early",FALSE,"None"
"ALOX12",0.094569923949007,0.751955348779506,"Early",FALSE,"None"
"TSLP",0.15401058328152,0.752619928358598,"Early",FALSE,"None"
"CCL8",0.0961945612598347,0.746961826783903,"Early",FALSE,"None"
"ITLN2",0.0974200935355984,0.755427506192914,"Early",FALSE,"None"
"LILRA5",0.0589741330173332,0.8781940498964,"Early",FALSE,"None"
"ABCB1",0.0943828437934373,0.771122919108727,"Early",FALSE,"None"
"PAX5",0.0862410728315712,0.751955348779506,"Early",FALSE,"None"
"CD276",0.0855276092367649,0.751955348779506,"Early",FALSE,"None"
"IL3",0.0856820612821609,0.752595743288337,"Early",FALSE,"None"
"CCBP2",0.0822840091556918,0.753589041466604,"Early",FALSE,"None"
"CEACAM1",-0.010625470082906,0.979282406704431,"Early",FALSE,"None"
"PDGFA",0.0819087306941233,0.753589041466604,"Early",FALSE,"None"
"OXER1",0.0807357828886142,0.753589041466604,"Early",FALSE,"None"
"ATG16L1",0.0887115672819094,0.772308698099151,"Early",FALSE,"None"
"BTK",-0.0802947387393189,0.814824784577165,"Early",FALSE,"None"
"HRAS",0.07936149445952,0.758409584423432,"Early",FALSE,"None"
"DEFA1",-0.0724524518863694,0.878247217548497,"Early",FALSE,"None"
"CCL4",0.0907003840452898,0.79300285010971,"Early",FALSE,"None"
"CISH",0.0891979093555628,0.755427506192914,"Early",FALSE,"None"
"IL5RA",0.125873625468222,0.755427506192914,"Early",FALSE,"None"
"KIR3DL2",0.0187825997518383,0.963079998420614,"Early",FALSE,"None"
"GNGT1",0.0796429389423157,0.761101065828105,"Early",FALSE,"None"
"DDIT3",-0.0105601533379396,0.978564029707026,"Early",FALSE,"None"
"SMAD5",0.101483470864106,0.765340907927054,"Early",FALSE,"None"
"MAVS",0.0764487552145363,0.758409584423432,"Early",FALSE,"None"
"MAFF",-0.03121399888078,0.933547622356715,"Early",FALSE,"None"
"BLNK",-0.00400331558855882,0.991191339412685,"Early",FALSE,"None"
"DAXX",0.0058568229732483,0.991191339412685,"Early",FALSE,"None"
"PTGFR",0.11669045087832,0.79300285010971,"Early",FALSE,"None"
"DOCK9",0.0816708694937684,0.857899432799957,"Early",FALSE,"None"
"FPR2",0.0698797103708921,0.8735226922652,"Early",FALSE,"None"
"VCAM1",0.136530050315169,0.79300285010971,"Early",FALSE,"None"
"IRGC",0.0909927671002029,0.774299867671589,"Early",FALSE,"None"
"C2",0.0839868694410129,0.768162993472796,"Early",FALSE,"None"
"CYSLTR1",0.018697508232548,0.959604885124821,"Early",FALSE,"None"
"BATF",0.0145012481108191,0.968749022672759,"Early",FALSE,"None"
"PTGER3",0.0734548377021857,0.771122919108727,"Early",FALSE,"None"
"ADA",0.0682520516611991,0.79300285010971,"Early",FALSE,"None"
"CCL21",0.185136670155245,0.780781385994787,"Early",FALSE,"None"
"C8B",0.0749006007231943,0.771122919108727,"Early",FALSE,"None"
"C6",0.0802477387106038,0.772308698099151,"Early",FALSE,"None"
"KIR3DS1",0.0684191508855427,0.82850009784754,"Early",FALSE,"None"
"PTGER2",0.0734696908141936,0.774299867671589,"Early",FALSE,"None"
"TIRAP",-0.040859857760009,0.8735226922652,"Early",FALSE,"None"
"NEFL",0.0713360775150784,0.775610043705164,"Early",FALSE,"None"
"KLRF2",0.124062656839657,0.780781385994787,"Early",FALSE,"None"
"TNFRSF13C",0.0745019506455948,0.79300285010971,"Early",FALSE,"None"
"NLRP3",0.0690167113121269,0.834758205249315,"Early",FALSE,"None"
"PLAUR",-0.0620453386238076,0.8735226922652,"Early",FALSE,"None"
"TRIM39",-0.0271045078355101,0.91505594754267,"Early",FALSE,"None"
"ABL1",0.0673284631313606,0.79300285010971,"Early",FALSE,"None"
"CRADD",0.063823563547829,0.79300285010971,"Early",FALSE,"None"
"IL33",0.115893977367755,0.79300285010971,"Early",FALSE,"None"
"PPP1R12B",-0.0495879161648229,0.872662221749789,"Early",FALSE,"None"
"ELK1",0.0660351864075857,0.79300285010971,"Early",FALSE,"None"
"TNFRSF9",0.0739680032835208,0.79300285010971,"Early",FALSE,"None"
"TRAF6",0.0406083676669073,0.8735226922652,"Early",FALSE,"None"
"CXCL12",0.0805518556603886,0.79300285010971,"Early",FALSE,"None"
"ZAP70",0.0620649600613765,0.835466969755212,"Early",FALSE,"None"
"LIF",0.0653784890239546,0.79300285010971,"Early",FALSE,"None"
"CEACAM6",0.0643759915070943,0.835987933244998,"Early",FALSE,"None"
"TRAF1",-0.00350684067759222,0.991191339412685,"Early",FALSE,"None"
"LIMK1",0.0634170456350347,0.79300285010971,"Early",FALSE,"None"
"TCF7",-0.02596339515497,0.931458831324191,"Early",FALSE,"None"
"ZBTB16",0.062254448476704,0.79300285010971,"Early",FALSE,"None"
"MMP3",0.0630201544975746,0.79300285010971,"Early",FALSE,"None"
"IL18R1",0.0687008930170139,0.79300285010971,"Early",FALSE,"None"
"HFE",0.0647765698266181,0.820382663625242,"Early",FALSE,"None"
"CD40",-0.0434025095044479,0.886926273778227,"Early",FALSE,"None"
"CUL9",0.0506152039219279,0.8735226922652,"Early",FALSE,"None"
"TLR3",0.0673020574543886,0.79357872910656,"Early",FALSE,"None"
"LILRB3",-0.0361222711437437,0.907083598380549,"Early",FALSE,"None"
"IL21R",-0.0284003088324374,0.919332995970024,"Early",FALSE,"None"
"MEF2C",0.0238647198640907,0.927129317237432,"Early",FALSE,"None"
"PDCD1LG2",0.07543094837468,0.820382663625242,"Early",FALSE,"None"
"PPARG",0.067918347829691,0.820329044014448,"Early",FALSE,"None"
"ALOX5",-0.0164189442854834,0.955090334077495,"Early",FALSE,"None"
"CLEC6A",-0.0232975320391455,0.944444320990757,"Early",FALSE,"None"
"GZMM",0.0541580993107038,0.834758205249315,"Early",FALSE,"None"
"IL4R",0.0524815601995865,0.835466969755212,"Early",FALSE,"None"
"PDCD1",0.0583464636849627,0.838817653636595,"Early",FALSE,"None"
"CD22",-0.0195880445332541,0.937595535975206,"Early",FALSE,"None"
"HSPB1",0.0723425555285377,0.851852333087867,"Early",FALSE,"None"
"IL2RA",0.061019437948957,0.838817653636595,"Early",FALSE,"None"
"IL23A",-0.0544769575600599,0.857899432799957,"Early",FALSE,"None"
"TRAF4",0.00948473199750399,0.977008920443093,"Early",FALSE,"None"
"NCR1",0.0281597970390894,0.913515625376704,"Early",FALSE,"None"
"C4B",0.0556712768843575,0.857899432799957,"Early",FALSE,"None"
"SERPING1",0.0699847017086599,0.855286438567154,"Early",FALSE,"None"
"CCL1",0.043569684932014,0.8735226922652,"Early",FALSE,"None"
"BLK",0.0458334812414414,0.857899432799957,"Early",FALSE,"None"
"TNFRSF11A",0.0302386520001541,0.901731862678624,"Early",FALSE,"None"
"BAD",0.043805112660543,0.8668509266035,"Early",FALSE,"None"
"LTB4R",-0.0347155896134987,0.886926273778227,"Early",FALSE,"None"
"KIR3DL3",-0.0338693151360783,0.883846635220129,"Early",FALSE,"None"
"IFNA1/13",0.0409847838494173,0.8735226922652,"Early",FALSE,"None"
"IKBKG",0.0347706125335359,0.8781940498964,"Early",FALSE,"None"
"HAVCR2",0.0453394673839096,0.8735226922652,"Early",FALSE,"None"
"LILRB1",-0.0336096116882514,0.935097827419764,"Early",FALSE,"None"
"CYSLTR2",0.0633269516483121,0.8735226922652,"Early",FALSE,"None"
"PMCH",0.0826501489133316,0.8735226922652,"Early",FALSE,"None"
"IL1RL1",-0.0276715951216797,0.895426393417608,"Early",FALSE,"None"
"CD160",0.0403016607279385,0.89483746133107,"Early",FALSE,"None"
"MSR1",0.0426208520917593,0.8735226922652,"Early",FALSE,"None"
"CCL20",0.0209841772029744,0.927129317237432,"Early",FALSE,"None"
"KEAP1",0.0364241225416073,0.8735226922652,"Early",FALSE,"None"
"CXCL6",0.0440752353171607,0.8735226922652,"Early",FALSE,"None"
"AGER",0.0359403721458218,0.8735226922652,"Early",FALSE,"None"
"IL10",0.0364241225416073,0.8735226922652,"Early",FALSE,"None"
"HSD11B1",0.0364241225416073,0.8735226922652,"Early",FALSE,"None"
"IL21",0.0364241225416073,0.8735226922652,"Early",FALSE,"None"
"RAPGEF2",0.0570571147589307,0.8735226922652,"Early",FALSE,"None"
"TNFAIP6",0.0364241225416073,0.8735226922652,"Early",FALSE,"None"
"CD1B",0.0364241225416073,0.8735226922652,"Early",FALSE,"None"
"TNFRSF17",0.0364241225416073,0.8735226922652,"Early",FALSE,"None"
"MEF2BNB",0.0364241225416073,0.8735226922652,"Early",FALSE,"None"
"CD34",0.0364241225416073,0.8735226922652,"Early",FALSE,"None"
"C3",0.0364241225416073,0.8735226922652,"Early",FALSE,"None"
"CXCL2",0.0364241225416073,0.8735226922652,"Early",FALSE,"None"
"SPP1",0.0364241225416073,0.8735226922652,"Early",FALSE,"None"
"FXYD2",0.0334101462494729,0.8735226922652,"Early",FALSE,"None"
"DEFB4A",0.0364241225416073,0.8735226922652,"Early",FALSE,"None"
"IL26",0.0364241225416073,0.8735226922652,"Early",FALSE,"None"
"RAG1",0.0364241225416073,0.8735226922652,"Early",FALSE,"None"
"PLA2G2A",0.0364241225416073,0.8735226922652,"Early",FALSE,"None"
"CCR8",0.0108352713640016,0.98126525277438,"Early",FALSE,"None"
"IFNB1",0.0629161437122976,0.8735226922652,"Early",FALSE,"None"
"MASP2",0.0405063241903223,0.8735226922652,"Early",FALSE,"None"
"CD1E",0.0364241225416073,0.8735226922652,"Early",FALSE,"None"
"RAG2",0.0364241225416073,0.8735226922652,"Early",FALSE,"None"
"CSF2",0.0364241225416073,0.8735226922652,"Early",FALSE,"None"
"IL1RL2",0.0564745618532712,0.878247217548497,"Early",FALSE,"None"
"IRGM",0.0364241225416073,0.878247217548497,"Early",FALSE,"None"
"CXCL9",0.0364241225416073,0.878247217548497,"Early",FALSE,"None"
"C7",0.0364241225416073,0.878247217548497,"Early",FALSE,"None"
"KIT",0.0200954334489003,0.921582106316358,"Early",FALSE,"None"
"IL9",0.0364241225416073,0.886926273778227,"Early",FALSE,"None"
"PIK3C2G",0.0364241225416073,0.886926273778227,"Early",FALSE,"None"
"CXCR6",0.0330121299965045,0.913515625376704,"Early",FALSE,"None"
"PRG2",0.0364241225416073,0.895426393417608,"Early",FALSE,"None"
"MAPK11",0.0235004578309441,0.914465877610527,"Early",FALSE,"None"
"LTB4R2",0.0204048773070333,0.921582106316358,"Early",FALSE,"None"
"IL1A",0.0364241225416073,0.901460063025288,"Early",FALSE,"None"
"AICDA",0.0314981771882152,0.902786866228954,"Early",FALSE,"None"
"CCL7",0.0133517577082216,0.960095166509319,"Early",FALSE,"None"
"CR2",0.02153319141369,0.916377969610691,"Early",FALSE,"None"
"ARG1",0.0364241225416073,0.913515625376704,"Early",FALSE,"None"
"AREG",0.0364241225416073,0.91505594754267,"Early",FALSE,"None"
"TNFSF18",0.0364241225416073,0.91505594754267,"Early",FALSE,"None"
"IL22RA2",0.0364241225416073,0.91505594754267,"Early",FALSE,"None"
"CCRL1",0.0364241225416073,0.9183206487893,"Early",FALSE,"None"
"CXCL10",6.73791977624055,5.51040932015805e-23,"Middle",TRUE,"Up"
"OASL",4.81478125687369,7.75890141041281e-23,"Middle",TRUE,"Up"
"SOCS1",3.42835974420497,2.47813868099658e-22,"Middle",TRUE,"Up"
"MX1",5.94870210568953,2.91484412828812e-18,"Middle",TRUE,"Up"
"GBP1",5.14479085906301,1.50940006472737e-17,"Middle",TRUE,"Up"
"OAS3",4.87724040573468,6.93514657842278e-17,"Middle",TRUE,"Up"
"SERPING1",2.84850231942585,5.12037345151619e-16,"Middle",TRUE,"Up"
"IFI44",5.46086165672724,5.82753252869841e-16,"Middle",TRUE,"Up"
"IFI35",2.44639199108855,7.72551715008482e-16,"Middle",TRUE,"Up"
"PML",2.40727791069811,1.54877714326419e-15,"Middle",TRUE,"Up"
"OAS2",4.54924581325289,1.78428574385606e-15,"Middle",TRUE,"Up"
"IFIH1",3.90872981311748,1.78428574385606e-15,"Middle",TRUE,"Up"
"MR1",2.40597660509478,2.21493965242412e-15,"Middle",TRUE,"Up"
"IFIT3",5.35433291327026,3.10542811681219e-15,"Middle",TRUE,"Up"
"DDX58",4.06315618124621,1.03605686994972e-14,"Middle",TRUE,"Up"
"IFIT1",5.03930342151536,1.45078393314691e-14,"Middle",TRUE,"Up"
"IFIT2",5.11928171828858,1.77275132390112e-14,"Middle",TRUE,"Up"
"IRF7",2.79330659036813,1.77275132390112e-14,"Middle",TRUE,"Up"
"STAT2",3.4416235208132,1.9185299869036e-14,"Middle",TRUE,"Up"
"TNFSF13B",3.58703758436779,6.01058712997947e-14,"Middle",TRUE,"Up"
"EIF2AK2",3.30480354857486,8.73468478048371e-14,"Middle",TRUE,"Up"
"OAS1",3.62038650618404,2.54916076166895e-12,"Middle",TRUE,"Up"
"IDO1",2.47631215477619,8.64147579347524e-12,"Middle",TRUE,"Up"
"SOCS3",2.18562595120722,1.39558635919944e-11,"Middle",TRUE,"Up"
"MX2",3.44046723461714,2.13224629325898e-11,"Middle",TRUE,"Up"
"C1QB",2.13996966891951,2.42467368517924e-11,"Middle",TRUE,"Up"
"FAS",2.23583958952207,1.86688431584172e-10,"Middle",TRUE,"Up"
"CD274",3.05772644233922,8.14795655055331e-10,"Middle",TRUE,"Up"
"TAP2",1.78542091243606,3.18130754445662e-09,"Middle",TRUE,"Up"
"IRF5",1.4172049997293,6.22181355602588e-09,"Middle",TRUE,"Up"
"ISG20",2.0377209451424,7.5336082535461e-09,"Middle",TRUE,"Up"
"STAT1",2.12879882493341,1.06364588003068e-08,"Middle",TRUE,"Up"
"CSF1",1.49737088403121,1.95428054141681e-08,"Middle",TRUE,"Up"
"TAP1",2.0019443953543,2.88490796527628e-08,"Middle",TRUE,"Up"
"CYBB",1.89792099047445,5.03762292911458e-08,"Middle",TRUE,"Up"
"CASP1",2.17260210408784,7.8807686669907e-08,"Middle",TRUE,"Up"
"PSMB8",1.49558525525799,1.34440595330445e-07,"Middle",TRUE,"Up"
"IL18RAP",1.96889789308631,1.44507381093947e-07,"Middle",TRUE,"Up"
"BST2",1.80250185739056,1.93100275028396e-07,"Middle",TRUE,"Up"
"CD1C",-1.77901777915297,1.93503273238957e-07,"Middle",TRUE,"Down"
"FCGR1A",2.13356584498413,2.28437960435592e-07,"Middle",TRUE,"Up"
"S100A8",2.13593558582591,6.90480664227692e-07,"Middle",TRUE,"Up"
"TLR4",2.24337813096878,1.43109175618977e-06,"Middle",TRUE,"Up"
"IL1RN",1.83487601633766,1.47159013299877e-06,"Middle",TRUE,"Up"
"TMEM173",1.01493719905078,1.92872197701636e-06,"Middle",TRUE,"Up"
"AHR",-1.29739135707832,2.46620963595627e-06,"Middle",TRUE,"Down"
"PSMB10",1.25423154167525,2.94005743591734e-06,"Middle",TRUE,"Up"
"CD163",-1.02877103026041,2.49961361122275e-06,"Middle",TRUE,"Down"
"BATF",1.15077774199203,4.42119882872075e-06,"Middle",TRUE,"Up"
"IFITM1",1.79014739507109,6.65933110501026e-06,"Middle",TRUE,"Up"
"C4B",1.01746632911492,1.13346834334056e-05,"Middle",TRUE,"Up"
"DDIT3",1.04840472347798,1.52467154662561e-05,"Middle",TRUE,"Up"
"C4A",0.86000265480444,1.6136535084148e-05,"Middle",FALSE,"None"
"ITGAM",1.30212591643452,2.3094536777021e-05,"Middle",TRUE,"Up"
"PLCB1",-0.719893027907242,1.62941304876658e-05,"Middle",FALSE,"None"
"TNFSF10",1.10305689522396,2.29260776786909e-05,"Middle",TRUE,"Up"
"RARRES3",1.41884721932149,3.01415474828718e-05,"Middle",TRUE,"Up"
"SIGLEC1",0.89333576083306,2.3094536777021e-05,"Middle",FALSE,"None"
"CD1A",-0.87253518154608,2.84725211741285e-05,"Middle",FALSE,"None"
"TNFAIP3",1.45118121689979,3.96438903886629e-05,"Middle",TRUE,"Up"
"CCR1",1.21740669511797,4.07988791744162e-05,"Middle",TRUE,"Up"
