"Gene","lfc","padj","Stage","Significant","Regulation"
"MX1",-0.363703420272039,0.669690505313636,"Middle",FALSE,"None"
"ATF2",-0.234752707849656,0.862815195912877,"Middle",FALSE,"None"
"ANP32B",0.213824680283617,0.863669104573411,"Middle",FALSE,"None"
"ISG20",0.201615286994436,0.878136239337874,"Middle",FALSE,"None"
"JAK3",0.242363435911832,0.583040596352835,"Middle",FALSE,"None"
"CASP10",-0.268690780341088,0.779114988232082,"Middle",FALSE,"None"
"FPR2",0.207413438713823,0.550993200827462,"Middle",FALSE,"None"
"BAX",0.202534605572977,0.840901855604033,"Middle",FALSE,"None"
"ARHGDIB",0.186712460296709,0.632017345709765,"Middle",FALSE,"None"
"XBP1",-0.184835849190724,0.894782114110202,"Middle",FALSE,"None"
"STAT5B",-0.257367689702132,0.821889440631449,"Middle",FALSE,"None"
"CCR4",-0.194913289213982,0.894782114110202,"Middle",FALSE,"None"
"IKBKAP",-0.243445334779151,0.801727671614615,"Middle",FALSE,"None"
"HLA-DRB1",0.202122014325569,0.675324927667348,"Middle",FALSE,"None"
"MAFG",0.253775170843051,0.632017345709765,"Middle",FALSE,"None"
"STAT2",-0.237610100899048,0.869349728663984,"Middle",FALSE,"None"
"IFIT2",-0.206879091803666,0.91360048142011,"Middle",FALSE,"None"
"IL17RA",-0.1901675222446,0.912083789449584,"Middle",FALSE,"None"
"IRAK4",-0.196169607355086,0.879973470122657,"Middle",FALSE,"None"
"PTPN2",-0.165577372558023,0.917578730358357,"Middle",FALSE,"None"
"GNB1",0.238554809242626,0.727762743271233,"Middle",FALSE,"None"
"FOS",0.356605116884973,0.666049752313667,"Middle",FALSE,"None"
"TAPBP",-0.162237776564595,0.91360048142011,"Middle",FALSE,"None"
"MS4A1",0.197813342220853,0.91360048142011,"Middle",FALSE,"None"
"SDHA",-0.194520261930265,0.894782114110202,"Middle",FALSE,"None"
"GZMH",0.307109739309038,0.632017345709765,"Middle",FALSE,"None"
"TAP1",0.164726395182013,0.696811849646355,"Middle",FALSE,"None"
"CXCR4",0.217939737221677,0.781920360546037,"Middle",FALSE,"None"
"GRB2",-0.154523970621661,0.91360048142011,"Middle",FALSE,"None"
"APP",0.150171546683479,0.934710508757316,"Middle",FALSE,"None"
"CD247",-0.145059414969886,0.934710508757316,"Middle",FALSE,"None"
"CD28",-0.194333506593105,0.881253783705733,"Middle",FALSE,"None"
"LY96",0.127993215360624,0.941902932293052,"Middle",FALSE,"None"
"TBX21",0.155074418077922,0.934710508757316,"Middle",FALSE,"None"
"OAS1",-0.290801726410689,0.796390451749603,"Middle",FALSE,"None"
"PTGER4",0.120703505418492,0.94246749482874,"Middle",FALSE,"None"
"STAT4",0.128795424868512,0.940403698519693,"Middle",FALSE,"None"
"ILF3",0.149175984384184,0.934710508757316,"Middle",FALSE,"None"
"IL10RA",0.14564524710377,0.91360048142011,"Middle",FALSE,"None"
"ATM",-0.0886193227998398,0.958964251317545,"Middle",FALSE,"None"
"CD3G",0.100796570197256,0.944061107117224,"Middle",FALSE,"None"
"DPP4",-0.119194081687239,0.940403698519693,"Middle",FALSE,"None"
"CXCL3",0.117571142203794,0.94246749482874,"Middle",FALSE,"None"
"ATG12",-0.154501589827799,0.91360048142011,"Middle",FALSE,"None"
"TNFSF13B",-0.0664118630532737,0.968098229798946,"Middle",FALSE,"None"
"KLRG1",-0.314130079226075,0.73366433574184,"Middle",FALSE,"None"
"IRF4",-0.16250250932051,0.91360048142011,"Middle",FALSE,"None"
"RAC1",0.0728258469194412,0.968098229798946,"Middle",FALSE,"None"
"PECAM1",-0.0588405486679378,0.968098229798946,"Middle",FALSE,"None"
"ITGB2",-0.0588773452471134,0.968098229798946,"Middle",FALSE,"None"
"HLA-C",-0.258652482784027,0.736600972479794,"Middle",FALSE,"None"
"STAT5A",0.134757244480975,0.934710508757316,"Middle",FALSE,"None"
"CASP1",-0.200066752415511,0.823081248830431,"Middle",FALSE,"None"
"CXCR2",-0.199840786865339,0.900365978578037,"Middle",FALSE,"None"
"C1QBP",0.0464445884249836,0.968427387112029,"Middle",FALSE,"None"
"HLA-DQA1",-0.100122077388877,0.968098229798946,"Middle",FALSE,"None"
"TGFBI",0.136926137595078,0.934710508757316,"Middle",FALSE,"None"
"CREB1",0.155677889797664,0.91360048142011,"Middle",FALSE,"None"
"CCL5",0.0306777532214033,0.981051453120823,"Middle",FALSE,"None"
"TGFBR2",-0.138597480883886,0.934710508757316,"Middle",FALSE,"None"
"CDKN1A",0.270685960884672,0.660053126335199,"Middle",FALSE,"None"
"BLNK",-0.22570966030905,0.632017345709765,"Middle",FALSE,"None"
"MYC",0.0874358159262503,0.958964251317545,"Middle",FALSE,"None"
"BCAP31",0.0565571237022287,0.968098229798946,"Middle",FALSE,"None"
"PML",0.203509716117649,0.584263926300169,"Middle",FALSE,"None"
"CD2",0.00165163344095198,0.99698216578002,"Middle",FALSE,"None"
"ITGAM",-0.0862692992045693,0.957481395018446,"Middle",FALSE,"None"
"IL6R",-0.019893886641146,0.98372822958499,"Middle",FALSE,"None"
"CSF3R",0.166566464549605,0.91360048142011,"Middle",FALSE,"None"
"FN1",0.0101417362133329,0.992438408005514,"Middle",FALSE,"None"
"BCL2",-0.0293992024394933,0.981051453120823,"Middle",FALSE,"None"
"LILRA1",-0.223116275452423,0.632017345709765,"Middle",FALSE,"None"
"CD164",-0.143062652983676,0.894782114110202,"Middle",FALSE,"None"
"IRF1",-0.157142787208045,0.91360048142011,"Middle",FALSE,"None"
"CAMP",-0.16997459121619,0.912083789449584,"Middle",FALSE,"None"
"ITGAL",0.130257488112521,0.921321623494737,"Middle",FALSE,"None"
"CD38",-0.0495338762116173,0.968098229798946,"Middle",FALSE,"None"
"CD244",-0.157081698896197,0.921321623494737,"Middle",FALSE,"None"
"PSMB7",0.0719589490177501,0.958964251317545,"Middle",FALSE,"None"
"NOTCH2",-0.0553729304834558,0.968098229798946,"Middle",FALSE,"None"
"LITAF",-0.107430946169151,0.94246749482874,"Middle",FALSE,"None"
"DDIT3",-0.190649872482104,0.632017345709765,"Middle",FALSE,"None"
"ABCB1",-0.208380617900138,0.632017345709765,"Middle",FALSE,"None"
"NFATC1",0.119789357740596,0.934710508757316,"Middle",FALSE,"None"
"TUBB",-0.0167270517777833,0.985867758192664,"Middle",FALSE,"None"
"BCL3",0.0368070674859577,0.968647359245714,"Middle",FALSE,"None"
"MX2",-0.0493220657297861,0.968098229798946,"Middle",FALSE,"None"
"SIGIRR",0.200149046420422,0.845641312493609,"Middle",FALSE,"None"
"HPRT1",-0.0930644537221408,0.94246749482874,"Middle",FALSE,"None"
"CFP",0.103473227254307,0.936374104077031,"Middle",FALSE,"None"
"CD53",-0.159040834732918,0.867967989501359,"Middle",FALSE,"None"
"HLA-DPA1",-0.174726276072953,0.934710508757316,"Middle",FALSE,"None"
"PSMB10",-0.0631134808927216,0.968098229798946,"Middle",FALSE,"None"
"MMP9",-0.0154680744261437,0.988992703351011,"Middle",FALSE,"None"
"LILRA3",-0.113095553214156,0.941902932293052,"Middle",FALSE,"None"
"CYBB",0.0957825065934905,0.941902932293052,"Middle",FALSE,"None"
"STAT3",0.00957168537342667,0.988992703351011,"Middle",FALSE,"None"
"GZMA",-0.14028068960779,0.945533509205759,"Middle",FALSE,"None"
"NFATC2",0.191948467128044,0.863669104573411,"Middle",FALSE,"None"
"EOMES",-0.228871298555853,0.770624946958421,"Middle",FALSE,"None"
"CASP8",0.141591126268906,0.899717388648741,"Middle",FALSE,"None"
"JAK1",-0.0700039631739227,0.957481395018446,"Middle",FALSE,"None"
"HDAC3",-0.0985755318374357,0.941902932293052,"Middle",FALSE,"None"
"TRAF5",-0.214016930772454,0.6471085781339,"Middle",FALSE,"None"
"ICOS",0.0102056270810191,0.988992703351011,"Middle",FALSE,"None"
"CX3CR1",-0.0432214338105261,0.968427387112029,"Middle",FALSE,"None"
"PSMB8",0.113471700567906,0.91360048142011,"Middle",FALSE,"None"
"CIITA",0.0256599016596715,0.981516569782833,"Middle",FALSE,"None"
"ZAP70",0.181181738328802,0.627611552416583,"Middle",FALSE,"None"
"CD79A",0.226268154488323,0.691626529506794,"Middle",FALSE,"None"
"ERCC3",0.0148964832691965,0.985867758192664,"Middle",FALSE,"None"
"TYROBP",-0.142386656691274,0.781920360546037,"Middle",FALSE,"None"
"PRKCB",0.0616610855476569,0.958964251317545,"Middle",FALSE,"None"
"CD80",0.172430219521616,0.632017345709765,"Middle",FALSE,"None"
"MAPK1",-0.0827570785041214,0.941902932293052,"Middle",FALSE,"None"
"CD58",-0.0440754804359447,0.968098229798946,"Middle",FALSE,"None"
"MAP4K1",-0.073890354360282,0.958964251317545,"Middle",FALSE,"None"
"KLRB1",-0.268339567554608,0.786504687552348,"Middle",FALSE,"None"
"CD19",0.175625851854043,0.879973470122657,"Middle",FALSE,"None"
"GNLY",-0.150364640309608,0.94246749482874,"Middle",FALSE,"None"
"ICAM1",-0.161660559825316,0.894782114110202,"Middle",FALSE,"None"
"TAGAP",-0.0801122172102033,0.94246749482874,"Middle",FALSE,"None"
"TARP",0.111726292201871,0.934710508757316,"Middle",FALSE,"None"
"BCL10",-0.0412828462172232,0.979500346937316,"Middle",FALSE,"None"
"IKZF1",0.00377193901150719,0.993742457574924,"Middle",FALSE,"None"
"IGF2R",-0.107752750939859,0.938023950143104,"Middle",FALSE,"None"
"HLA-DQB1",0.0392248509578046,0.968427387112029,"Middle",FALSE,"None"
"TIGIT",-0.0202062569330792,0.98244748727927,"Middle",FALSE,"None"
"CASP3",-0.101034856160149,0.934710508757316,"Middle",FALSE,"None"
"FCER1G",0.115066220967515,0.91360048142011,"Middle",FALSE,"None"
"KLRD1",-0.0408335591815447,0.968427387112029,"Middle",FALSE,"None"
"ABCF1",0.101487089509538,0.934710508757316,"Middle",FALSE,"None"
"LCP2",0.0882428812159066,0.941902932293052,"Middle",FALSE,"None"
"EGR1",0.218140479829096,0.730559778134728,"Middle",FALSE,"None"
"CD48",0.101662758492182,0.869349728663984,"Middle",FALSE,"None"
"LGALS3",0.0882412347631742,0.91360048142011,"Middle",FALSE,"None"
"ITGA6",0.145939753892611,0.881253783705733,"Middle",FALSE,"None"
"IL8",0.0680190969655978,0.968098229798946,"Middle",FALSE,"None"
"CD79B",-0.148959842142605,0.824874931656174,"Middle",FALSE,"None"
"ETS1",0.0261718252137868,0.979500346937316,"Middle",FALSE,"None"
"IL11RA",-0.157213553924798,0.821889440631449,"Middle",FALSE,"None"
"SLAMF1",-0.0524125564850051,0.968098229798946,"Middle",FALSE,"None"
"CCR3",-0.0469216913162862,0.968098229798946,"Middle",FALSE,"None"
"TNFRSF14",0.153420296422417,0.664660335028383,"Middle",FALSE,"None"
"IDO1",-0.0532788771521968,0.968098229798946,"Middle",FALSE,"None"
"NOTCH1",-0.142601124224663,0.821889440631449,"Middle",FALSE,"None"
"ITGA4",-0.0982358146377198,0.934710508757316,"Middle",FALSE,"None"
"CTSS",0.0767386951536739,0.894782114110202,"Middle",FALSE,"None"
"TNFSF13",0.162418054004561,0.79881199879151,"Middle",FALSE,"None"
"IRF8",0.168400699237102,0.730559778134728,"Middle",FALSE,"None"
"IL7R",0.0608294424456517,0.944061107117224,"Middle",FALSE,"None"
"SLAMF6",-0.079133153581882,0.941902932293052,"Middle",FALSE,"None"
"MAF",0.04968614261578,0.968098229798946,"Middle",FALSE,"None"
"TRIM39",0.156963438655229,0.691626529506794,"Middle",FALSE,"None"
"G6PD",-0.12998899429927,0.835660242715116,"Middle",FALSE,"None"
"MCL1",-0.0849478628371525,0.934710508757316,"Middle",FALSE,"None"
"SRC",0.136074421007876,0.730559778134728,"Middle",FALSE,"None"
"ITGAX",-0.130299414066869,0.840901855604033,"Middle",FALSE,"None"
"IL21R",0.131371201528249,0.730559778134728,"Middle",FALSE,"None"
"DOCK9",0.143863586810581,0.730559778134728,"Middle",FALSE,"None"
"ATG10",0.128465712648631,0.858958648954708,"Middle",FALSE,"None"
"IRAK1",0.10866829203276,0.894782114110202,"Middle",FALSE,"None"
"IRF7",-0.0482221857651721,0.958964251317545,"Middle",FALSE,"None"
"CEACAM1",-0.063643993447041,0.945533509205759,"Middle",FALSE,"None"
"CD27",0.0433273890841095,0.968098229798946,"Middle",FALSE,"None"
"TAP2",0.0432059801454523,0.968098229798946,"Middle",FALSE,"None"
"IL12RB1",-0.0272489797943702,0.970046523106671,"Middle",FALSE,"None"
"IL29",0.163030383175829,0.770624946958421,"Middle",FALSE,"None"
"IFNG",0.122860779393727,0.776204094862662,"Middle",FALSE,"None"
"MS4A2",-0.116889095927958,0.821889440631449,"Middle",FALSE,"None"
"TRAF3",0.0651503741036121,0.941902932293052,"Middle",FALSE,"None"
"IL18RAP",0.12404926522288,0.794683606245633,"Middle",FALSE,"None"
"BATF",-0.0654247155991881,0.934710508757316,"Middle",FALSE,"None"
"IFITM1",0.0196314067650771,0.968098229798946,"Middle",FALSE,"None"
"IKBKE",0.109606945178208,0.811644483782367,"Middle",FALSE,"None"
"LILRA5",0.105017798897821,0.821889440631449,"Middle",FALSE,"None"
"ALOX5",0.101075594739004,0.821889440631449,"Middle",FALSE,"None"
"FADD",0.102797674265834,0.875451413921231,"Middle",FALSE,"None"
"GZMB",0.0970942720475882,0.934710508757316,"Middle",FALSE,"None"
"MEF2A",0.104098132391241,0.831823950703814,"Middle",FALSE,"None"
"CCR6",-0.0773947286183798,0.897448595114386,"Middle",FALSE,"None"
"FCGR2B",-0.00373396882964894,0.992626793451335,"Middle",FALSE,"None"
"CD69",0.00245301863114111,0.994118906996465,"Middle",FALSE,"None"
"TCF4",-0.0175032717857775,0.979500346937316,"Middle",FALSE,"None"
"CMA1",-0.0101612409652931,0.982957289580558,"Middle",FALSE,"None"
"DAXX",-0.0164686716789175,0.981051453120823,"Middle",FALSE,"None"
"CTLA4",0.0449741965478729,0.958964251317545,"Middle",FALSE,"None"
"CD1A",0.0150258333718885,0.981051453120823,"Middle",FALSE,"None"
"LILRB1",0.0686273109990072,0.91360048142011,"Middle",FALSE,"None"
"KIR3DS1",-0.054252716514509,0.938023950143104,"Middle",FALSE,"None"
"GFI1",0.0685548098956792,0.91360048142011,"Middle",FALSE,"None"
"KIR3DL2",-0.0258245471149072,0.968098229798946,"Middle",FALSE,"None"
"NOD1",0.0472218954083816,0.941902932293052,"Middle",FALSE,"None"
"TNFSF10",0.0363571836899892,0.958964251317545,"Middle",FALSE,"None"
"PPP1R12B",0.0245735136567182,0.968098229798946,"Middle",FALSE,"None"
"TRAF1",0.0111470580894615,0.981516569782833,"Middle",FALSE,"None"
"GUSB",0.0102020868211126,0.982673066998847,"Middle",FALSE,"None"
"TBP",0.0282208672706812,0.968098229798946,"Middle",FALSE,"None"
"TMEM173",0.0234512435125884,0.968098229798946,"Middle",FALSE,"None"
"CYSLTR1",-0.0253733881126799,0.968098229798946,"Middle",FALSE,"None"
"UBB",1.0955575202862,2.90100770054918e-06,"Late",TRUE,"Up"
"CXCR1",-2.16642844702992,2.90100770054918e-06,"Late",TRUE,"Down"
"DDX50",1.1646093785323,2.91310390187745e-06,"Late",TRUE,"Up"
"FCGR1A",-2.07033722422145,4.17970707450341e-06,"Late",TRUE,"Down"
"TLR2",-2.07920183290993,1.23132918666162e-05,"Late",TRUE,"Down"
"MME",-1.98030161026272,2.29749001425063e-05,"Late",TRUE,"Down"
"TLR4",-1.84012442548812,6.33527373509666e-05,"Late",TRUE,"Down"
"OAZ1",1.40711365046317,4.71643079672156e-05,"Late",TRUE,"Up"
"TLR8",-1.72740185967591,8.28017504714365e-05,"Late",TRUE,"Down"
"CLEC4E",-1.87556866879921,8.28017504714365e-05,"Late",TRUE,"Down"
"FCAR",-1.82036633240607,0.000137831195848814,"Late",TRUE,"Down"
"GNAS",1.0053832882818,0.00015177989905329,"Late",TRUE,"Up"
"ICAM3",-1.48279718003302,0.000319876929961426,"Late",TRUE,"Down"
"IL17RA",-1.63258430478136,0.000416697585776506,"Late",TRUE,"Down"
"LITAF",-1.61766012221629,0.000419922266273601,"Late",TRUE,"Down"
"MAX",0.805904923652443,0.000419922266273601,"Late",FALSE,"None"
"BCL6",-1.61472228214289,0.000419922266273601,"Late",TRUE,"Down"
"CEBPB",-1.65232044535153,0.000419922266273601,"Late",TRUE,"Down"
"AKT3",0.910088329996107,0.000419922266273601,"Late",FALSE,"None"
"BCL2L1",1.28027687765218,0.000509769538110245,"Late",TRUE,"Up"
"CXCR2",-1.66512611787099,0.000684404933885015,"Late",TRUE,"Down"
"IL1R2",-1.66992841361153,0.00072488043130712,"Late",TRUE,"Down"
"MAP4K4",1.52144340188965,0.00072488043130712,"Late",TRUE,"Up"
"PTGS2",-1.62453867759268,0.000915755124222213,"Late",TRUE,"Down"
"PTAFR",-1.43837358337638,0.000962740903970562,"Late",TRUE,"Down"
"PPIA",0.685668917739049,0.000942170506018149,"Late",FALSE,"None"
"NCF4",-1.46280169195167,0.00118977042507867,"Late",TRUE,"Down"
"CD3E",0.767249727147068,0.00132782409847889,"Late",FALSE,"None"
"TCF7",0.520727013448758,0.00107552388208034,"Late",FALSE,"None"
"TLR1",-1.51519036583355,0.00175961320916561,"Late",TRUE,"Down"
"CD14",-1.0586651748667,0.00199716633364408,"Late",TRUE,"Down"
"IFNGR2",-1.35178458783837,0.00223191444274166,"Late",TRUE,"Down"
"ATG7",-0.917595254824022,0.00273057379269635,"Late",FALSE,"None"
"ITGA5",-1.4463722947996,0.00350086356256328,"Late",TRUE,"Down"
"PTPN6",-1.07251382362068,0.00352800400254014,"Late",TRUE,"Down"
"NFKBIZ",-1.15431093689232,0.00438106288193072,"Late",TRUE,"Down"
"NOD2",-1.27885986307109,0.00438106288193072,"Late",TRUE,"Down"
"IDO2",-1.01063899168045,0.00438106288193072,"Late",TRUE,"Down"
"HMGB1",0.741211981463584,0.00295491478260968,"Late",FALSE,"None"
"CLEC4A",-1.36328811081288,0.00438106288193072,"Late",TRUE,"Down"
"HLA-DMA",-1.26959622097631,0.00438106288193072,"Late",TRUE,"Down"
"ARG2",-1.32377929330484,0.00438106288193072,"Late",TRUE,"Down"
"CD163",-0.82231059858896,0.00438106288193072,"Late",FALSE,"None"
"USP9Y",0.816060629411162,0.00438106288193072,"Late",FALSE,"None"
"IFNGR1",-1.22836239027082,0.00478731264980473,"Late",TRUE,"Down"
"RAF1",-1.01879112452654,0.00516136338307341,"Late",TRUE,"Down"
"S100A9",-0.947901690638524,0.00438106288193072,"Late",FALSE,"None"
"CD3D",0.819925752438362,0.00516136338307341,"Late",FALSE,"None"
"IRAK3",-1.45265825011617,0.00538386944371475,"Late",TRUE,"Down"
"CD55",0.749949873991637,0.00438106288193072,"Late",FALSE,"None"
"BCL3",-0.980693559967358,0.00538386944371475,"Late",FALSE,"None"
"IL6R",-1.14728337354107,0.00540680817995485,"Late",TRUE,"Down"
"MAP2K4",0.73949706496208,0.00540680817995485,"Late",FALSE,"None"
"LILRB3",0.458874374498545,0.00438106288193072,"Late",FALSE,"None"
"CLU",0.778878445575161,0.00538386944371475,"Late",FALSE,"None"
"CEACAM8",-1.2828935050724,0.00622858883218207,"Late",TRUE,"Down"
"PPBP",0.676760524748149,0.00448792701688195,"Late",FALSE,"None"
"MAPK3",-1.20385603973843,0.0071917021195112,"Late",TRUE,"Down"
"CDC42",0.593111491767141,0.00592842755316614,"Late",FALSE,"None"
"CSF2RB",-0.899786200067905,0.00802163799962454,"Late",FALSE,"None"
"CD9",0.600151095647471,0.00836625670306146,"Late",FALSE,"None"
"CD44",0.554286545031633,0.00915758022432219,"Late",FALSE,"None"
"C5",1.11146299734214,0.00850822415028314,"Late",TRUE,"Up"
"BST2",-1.10469183122309,0.0104198578944615,"Late",TRUE,"Down"
"IL1R1",-1.01525909956907,0.0109807631922943,"Late",TRUE,"Down"
"MAPK14",-0.9471500532194,0.0128932252988569,"Late",FALSE,"None"
"IL1B",-1.00137578323415,0.0128932252988569,"Late",TRUE,"Down"
"CCRL2",-1.21507319631953,0.0140289815730115,"Late",TRUE,"Down"
"TLR5",-1.17726752212347,0.0145081880873746,"Late",TRUE,"Down"
"PLAUR",0.456691062893144,0.0102004984705666,"Late",FALSE,"None"
"SELL",-0.530499349160788,0.0130418048501521,"Late",FALSE,"None"
"TLR6",-1.14888189701634,0.0175890430898667,"Late",TRUE,"Down"
"ITGAM",-0.974979460805313,0.0175890430898667,"Late",FALSE,"None"
"IL15",-0.840602958881932,0.0175890430898667,"Late",FALSE,"None"
"CCR2",-0.765557728893385,0.0175890430898667,"Late",FALSE,"None"
"NFIL3",-1.05359276102464,0.0192037322780261,"Late",TRUE,"Down"
"FCGR2A",-0.904265787984281,0.0186032632650041,"Late",FALSE,"None"
"SIRPA",-1.05064718202345,0.0219647328606632,"Late",TRUE,"Down"
"C3AR1",0.406103897567341,0.0145081880873746,"Late",FALSE,"None"
"CSF3R",-1.09776199938127,0.0219971672232539,"Late",TRUE,"Down"
"TRAF6",0.408610520946318,0.0175890430898667,"Late",FALSE,"None"
"HSH2D",-0.773955878761073,0.0239473839233398,"Late",FALSE,"None"
"CD82",-0.818373768914541,0.0248073730977248,"Late",FALSE,"None"
"MEF2C",0.427808124823106,0.0186032632650041,"Late",FALSE,"None"
"GZMH",0.724713072474577,0.0221573999739907,"Late",FALSE,"None"
"ZEB1",0.406979616629633,0.0207865762590843,"Late",FALSE,"None"
"NFKB1",-0.995351388196537,0.0326426738330176,"Late",FALSE,"None"
"CD47",0.631561326570717,0.0281923094155634,"Late",FALSE,"None"
"CR1",0.407343088906037,0.0216160834477615,"Late",FALSE,"None"
"CSF1",0.433429986261426,0.0221573999739907,"Late",FALSE,"None"
"CUL9",0.388745680039855,0.0221573999739907,"Late",FALSE,"None"
"ICAM4",1.07328036930161,0.034011957424401,"Late",TRUE,"Up"
"PSMB5",-0.69008473238217,0.0326244400832625,"Late",FALSE,"None"
"TIRAP",0.467406376733194,0.0242372621616514,"Late",FALSE,"None"
"NUP107",-0.622242775283074,0.034011957424401,"Late",FALSE,"None"
"C5aR1",-0.891652215426271,0.0373162385862043,"Late",FALSE,"None"
"ROCK2",-0.750181605497374,0.0373162385862043,"Late",FALSE,"None"
"IFNAR2",-0.856986967929476,0.0396150534898777,"Late",FALSE,"None"
"SYK",-1.00750340518903,0.0473311859133612,"Late",TRUE,"Down"
"IRF5",0.40498527625526,0.0285467247760602,"Late",FALSE,"None"
"CAMP",-0.859644898657975,0.0444799574008858,"Late",FALSE,"None"
"MAP3K5",-0.92706772789212,0.0474221295028863,"Late",FALSE,"None"
"NFKBIA",-0.935049768175012,0.0474221295028863,"Late",FALSE,"None"
"CD36",-0.814965598467373,0.0499122203263914,"Late",FALSE,"None"
"CD99",0.598785704135153,0.0479628823663577,"Late",FALSE,"None"
"CD5",0.472946474741398,0.0379259016766294,"Late",FALSE,"None"
"TAL1",1.00925964620807,0.0619954058079389,"Late",FALSE,"None"
"TOLLIP",-0.754326755652956,0.0557391570516117,"Late",FALSE,"None"
"IL13RA1",-0.79230915843,0.0619954058079389,"Late",FALSE,"None"
"IL1RN",-0.498304912632186,0.0534974117214406,"Late",FALSE,"None"
"TGFBR1",-0.947791405510095,0.0624605692172549,"Late",FALSE,"None"
"MYC",-0.820935751786847,0.0619954058079389,"Late",FALSE,"None"
"CTNNB1",-0.644532320368944,0.0605937871063955,"Late",FALSE,"None"
"ITGA2B",0.789131523314088,0.0642012693393092,"Late",FALSE,"None"
"BCL2L11",-0.804701356684667,0.0642012693393092,"Late",FALSE,"None"
"DPP4",-0.808073750382533,0.0656638229270454,"Late",FALSE,"None"
"PRF1",0.738377226379853,0.0657222269352,"Late",FALSE,"None"
"FPR2",0.358888154051963,0.0446080520554698,"Late",FALSE,"None"
"RUNX1",-0.815602336832423,0.071493362386375,"Late",FALSE,"None"
"AHR",-0.670129519138217,0.0656638229270454,"Late",FALSE,"None"
"MYD88",-0.753094330565879,0.0708764627489368,"Late",FALSE,"None"
"CD68",-0.814944769515006,0.075200083905976,"Late",FALSE,"None"
"LILRA2",-1.01854950859748,0.0746120342728119,"Late",FALSE,"None"
"NR3C1",-0.845380370989499,0.0756157042428728,"Late",FALSE,"None"
"TYK2",-0.861521008104622,0.0763566489514675,"Late",FALSE,"None"
"CLEC7A",-0.850222503172287,0.0756157042428728,"Late",FALSE,"None"
"KLRC2",-0.90390735224237,0.0773428570559269,"Late",FALSE,"None"
"PDGFB",-0.730148321718862,0.0723207174044166,"Late",FALSE,"None"
"DDX58",-0.682296038569699,0.0773428570559269,"Late",FALSE,"None"
"ZAP70",0.355683928411328,0.0568191231177392,"Late",FALSE,"None"
"IL1RAP",-0.895193600003047,0.0829117787165419,"Late",FALSE,"None"
"TRIM39",0.383942609648856,0.0571375426627566,"Late",FALSE,"None"
"S100A8",-0.916997522589911,0.0731382781850664,"Late",FALSE,"None"
"TNFSF8",-0.630843331428507,0.0772120937976589,"Late",FALSE,"None"
"HDAC4",-0.535674953089115,0.0773428570559269,"Late",FALSE,"None"
"TNFSF14",-0.476938390019032,0.0772120937976589,"Late",FALSE,"None"
"CASP2",-0.694303684407043,0.0881161268464442,"Late",FALSE,"None"
"NFE2L2",0.634606880202176,0.0879670430691049,"Late",FALSE,"None"
"CTSC",-0.740161876718056,0.0881161268464442,"Late",FALSE,"None"
"FCGRT",-0.651154502544305,0.0879670430691049,"Late",FALSE,"None"
"TNFSF13B",-0.813447320759888,0.0978659776271841,"Late",FALSE,"None"
"SELPLG",-0.642695700770964,0.0894805287998483,"Late",FALSE,"None"
"IRAK2",0.334633032838916,0.0660638933199459,"Late",FALSE,"None"
"KCNJ2",-0.855276648799421,0.110137395341252,"Late",FALSE,"None"
"CXCL3",-0.787723542758617,0.108640796764637,"Late",FALSE,"None"
"CFL1",0.483455472370835,0.0953012022055721,"Late",FALSE,"None"
"MMP9",-0.889852968548661,0.110137395341252,"Late",FALSE,"None"
"CARD9",0.33397857858412,0.071493362386375,"Late",FALSE,"None"
"PSMB10",-0.693119392157952,0.105547359395843,"Late",FALSE,"None"
"IFNAR1",-0.661488516355071,0.103015516047694,"Late",FALSE,"None"
"PTGS1",0.526268894851956,0.0783872436480752,"Late",FALSE,"None"
"TGFB1",0.575662753437664,0.108992613035496,"Late",FALSE,"None"
"CMKLR1",-0.739156978424793,0.105957621723143,"Late",FALSE,"None"
"CD40",0.345021331016579,0.0744952520797903,"Late",FALSE,"None"
"PRDM1",-0.80774631413923,0.123131069728356,"Late",FALSE,"None"
"GZMB",0.544257043603981,0.0829117787165419,"Late",FALSE,"None"
"NFATC1",-0.61432565315037,0.118944777472889,"Late",FALSE,"None"
"EIF2AK2",-0.66929173076086,0.126213561834201,"Late",FALSE,"None"
"IL10RB",-0.739267870730601,0.134128437621014,"Late",FALSE,"None"
"PRKCD",-0.74502214506034,0.134128437621014,"Late",FALSE,"None"
"TNFRSF1B",-0.688605045966262,0.134225460788007,"Late",FALSE,"None"
"PECAM1",-0.680747161478709,0.135502152955385,"Late",FALSE,"None"
"SDHA",-0.695791425911456,0.134128437621014,"Late",FALSE,"None"
"FASLG",-0.68481501213413,0.135502152955385,"Late",FALSE,"None"
"ISG20",-0.649602918483308,0.140891640893453,"Late",FALSE,"None"
"IFIH1",-0.73458240139077,0.140891640893453,"Late",FALSE,"None"
"IL12RB2",-0.675370719287274,0.135502152955385,"Late",FALSE,"None"
"PML",0.319039152699943,0.0894805287998483,"Late",FALSE,"None"
"LILRA3",-0.66260455283807,0.135502152955385,"Late",FALSE,"None"
"MAFF",-0.439762028796306,0.122046865770694,"Late",FALSE,"None"
"UBE2L3",0.414074166924355,0.134225460788007,"Late",FALSE,"None"
"MAP2K6",-0.651963606869643,0.140891640893453,"Late",FALSE,"None"
