"Gene","Early.lfc","Early.padj","Late.lfc","Late.padj","Middle.lfc","Middle.padj"
"CSF1R",-0.296193116823212,0.494983476147647,-0.546678584538562,0.192153201163052,-0.502877558749716,0.494251910435014
"CSF2RB",-0.222215154426108,0.560886110307526,-0.899786200067905,0.00802163799962454,0.315505696007447,0.696811849646355
"CSF3R",-1.48968114227666,0.00361937798417881,-1.09776199938127,0.0219971672232539,0.166566464549605,0.91360048142011
"CTLA4",0.353610739348817,0.19868113627635,0.240138106310383,0.407186031544457,0.0449741965478729,0.958964251317545
"CTNNB1",-0.40245212277378,0.249592105162755,-0.644532320368944,0.0605937871063955,-0.733496366051267,0.116132407535776
"CTSC",-0.618024764077337,0.157380963144098,-0.740161876718056,0.0881161268464442,-0.901838828578233,0.133562427058182
"CTSS",0.251157171119823,0.178924020376231,-0.0301215932882606,0.885038862783577,0.0767386951536739,0.894782114110202
"CUL9",0.482883433348548,0.00823797767385823,0.388745680039855,0.0221573999739907,0.235087346586825,0.475615171409797
"CX3CR1",0.158628000467369,0.732483164631328,0.370449994585019,0.429190489599593,-0.0432214338105261,0.968427387112029
"CXCL3",-0.584980754026116,0.245165240311203,-0.787723542758617,0.108640796764637,0.117571142203794,0.94246749482874
"CXCR1",-1.65047209360699,0.000829161443027698,-2.16642844702992,2.90100770054918e-06,-0.655700603869338,0.496852582623445
"CXCR2",-1.53322723273171,0.00382916318641377,-1.66512611787099,0.000684404933885015,-0.199840786865339,0.900365978578037
"CXCR3",0.154630599914125,0.545103383761393,-0.118084003756485,0.662614232584307,-0.251358716116966,0.583606608778241
"CXCR4",0.262697134048693,0.450448179365682,0.0785456312166897,0.84340910617628,0.217939737221677,0.781920360546037
"CYBB",-0.224748894114461,0.576058561329494,-0.528553853489269,0.187171719515889,0.0957825065934905,0.941902932293052
"CYSLTR1",0.291035357917157,0.221477142070662,0.139833448898038,0.59234604773975,-0.0253733881126799,0.968098229798946
"DAXX",0.044643032317234,0.878410791447682,-0.0427221155296875,0.890205206182563,-0.0164686716789175,0.981051453120823
"DDIT3",0.0689789889379693,0.758826464354316,-0.0497331922048412,0.842648334018315,-0.190649872482104,0.632017345709765
"DDX50",0.607547729513458,0.0187195646202946,1.1646093785323,2.91310390187745e-06,1.10711220397983,0.000292692528366299
"DDX58",-0.40739635677175,0.304288311955686,-0.682296038569699,0.0773428570559269,-0.510093656272523,0.475615171409797
"DEFA1",0.145018054105333,0.673250124202349,-0.234085245183447,0.507086996136006,-0.349614681765742,0.550993200827462
"DOCK9",0.459031360043111,0.0286816266040678,0.307006409376521,0.134128437621014,0.143863586810581,0.730559778134728
"DPP4",-0.585382192823194,0.187237017795018,-0.808073750382533,0.0656638229270454,-0.119194081687239,0.940403698519693
"EGR1",0.637023551023651,0.0482745626454006,0.264837464890136,0.404870269056362,0.218140479829096,0.730559778134728
"EIF2A",-0.107607854835045,0.827311395577563,0.182948041424284,0.71902675268648,-0.398625054578133,0.664660335028383
"EIF2AK2",-0.905114701076032,0.0318862148787547,-0.66929173076086,0.126213561834201,-1.03962866514833,0.0551025202614151
"EOMES",-0.129059883404201,0.732483164631328,-0.246467491827331,0.539698996121917,-0.228871298555853,0.770624946958421
"ERCC3",-0.0545393802299676,0.89281087217127,-0.180783564476422,0.697625882117844,0.0148964832691965,0.985867758192664
"ETS1",0.368687916752494,0.314428387990557,0.418636508437057,0.258508612473414,0.0261718252137868,0.979500346937316
"EWSR1",0.366098668341417,0.314428387990557,0.367067482683549,0.329344859008877,0.498667846082951,0.461187472296095
"F13A1",0.558656606500897,0.142754996442035,0.388782925519891,0.330945944151208,0.822307324021585,0.147398515668255
"FADD",0.532675382175302,0.032499420328156,0.162765731678575,0.530024229404772,0.102797674265834,0.875451413921231
"FAS",-0.524926859395881,0.314428387990557,-0.191926842603381,0.745305688508932,-0.437584092704626,0.669690505313636
"FASLG",-0.850507506073421,0.0604601056319142,-0.68481501213413,0.135502152955385,-0.705638929052603,0.388182724929389
"FCAR",-1.34180314900375,0.00907000255670165,-1.82036633240607,0.000137831195848814,-0.889494815878113,0.354962886860994
"FCER1A",-0.187587839496808,0.665622669212886,-0.4554422022539,0.28252196260952,-0.537781033473035,0.461187472296095
"FCER1G",0.0145919980761704,0.966581817132857,-0.480241796124975,0.163008520892734,0.115066220967515,0.91360048142011
"FCGR1A",-1.68980695489484,0.000500382928921543,-2.07033722422145,4.17970707450341e-06,-0.681820542077029,0.48131310525364
"FCGR2A",-0.866897571951979,0.0318862148787547,-0.904265787984281,0.0186032632650041,-0.421721118731178,0.592168939366998
"FCGR2B",0.275441002252911,0.29887070327786,-0.0389884272284364,0.885038862783577,-0.00373396882964894,0.992626793451335
"FCGR3",-0.83820623848815,0.116221521067134,-0.752938718682467,0.16956921304265,-1.15702757465148,0.103504967736494
"FCGRT",-0.126734075410964,0.758826464354316,-0.651154502544305,0.0879670430691049,0.440507866507251,0.621243767108489
"FKBP5",-1.16565830417268,0.00921580537863136,-0.308546434505059,0.539335220598642,-0.715326220688196,0.399725146908545
"FLT3LG",-0.257152419893533,0.61510038954756,0.502317507772737,0.341896237974021,0.468036894504445,0.632017345709765
"FN1",-0.72261837718141,0.187237017795018,0.157675994209013,0.801945725424726,0.0101417362133329,0.992438408005514
"FOS",0.359046186811076,0.405199536776892,0.324508989378286,0.479461865947459,0.356605116884973,0.666049752313667
"FPR2",0.496914823681711,0.0084033472463557,0.358888154051963,0.0446080520554698,0.207413438713823,0.550993200827462
"FYN",0.469773616210652,0.197040736686382,0.387577270164364,0.305461476302806,0.388874765710975,0.592168939366998
"G6PD",0.399789025972318,0.157380963144098,-0.155349684019368,0.59869117976594,-0.12998899429927,0.835660242715116
"GBP1",0.189970330713928,0.745193474421868,-0.244079264517543,0.697625882117844,0.42620815602141,0.704588443273187
"GFI1",0.395430911443933,0.061349585487096,0.184084246477973,0.396586936239122,0.0685548098956792,0.91360048142011
"GNAQ",-1.34577276631607,0.00733867853556503,-0.192239263009062,0.730188859148509,-0.340162451482923,0.770695154955864
"GNAS",0.512834379464312,0.0690332237453202,1.0053832882818,0.00015177989905329,0.865361323542913,0.0172714031630956
"GNB1",0.184778092748113,0.571054440274973,0.0201489562916279,0.954769059580972,0.238554809242626,0.727762743271233
"GNLY",0.00927595866303044,0.987099855194009,0.214731350286804,0.793431768464418,-0.150364640309608,0.94246749482874
"GP1BB",-0.237145814809537,0.665622669212886,-0.530497280285134,0.330763211555959,1.38675900964815,0.0828641167276147
